"b0","b_yravg","b_ba","b_fire","b_fire_ba","b_herb","b_herb_ba","b_herb_fire","b_fire_recov","b_herb_recov","Treatment.Act","BA","Recovery","low","med","high"
1,1,0.547505713213882,0,0,1,0.547505713213882,0,0,1,"Herbicide",84.4,1,0.212609137840328,0.239404600624247,0.268223388131404
1,1,0.552371610271484,0,0,1,0.552371610271484,0,0,1,"Herbicide",84.5,1,0.2124637309906,0.239223713728279,0.268050858647972
1,1,0.557237507329086,0,0,1,0.557237507329086,0,0,1,"Herbicide",84.6,1,0.212317195195048,0.239065180290368,0.267884389956028
1,1,0.562103404386689,0,0,1,0.562103404386689,0,0,1,"Herbicide",84.7,1,0.212175665382571,0.238905221836698,0.267722903650293
1,1,0.566969301444292,0,0,1,0.566969301444292,0,0,1,"Herbicide",84.8,1,0.212027503331063,0.23874423617706,0.267555089663683
1,1,0.571835198501894,0,0,1,0.571835198501894,0,0,1,"Herbicide",84.9,1,0.211878169265171,0.238582445350363,0.267387764552707
1,1,0.576701095559496,0,0,1,0.576701095559496,0,0,1,"Herbicide",85,1,0.211726414527449,0.238417912188624,0.267215528350291
1,1,0.581566992617098,0,0,1,0.581566992617098,0,0,1,"Herbicide",85.1,1,0.211568043554254,0.238245891881798,0.267053373614527
1,1,0.5864328896747,0,0,1,0.5864328896747,0,0,1,"Herbicide",85.2,1,0.211414834436032,0.238082051396001,0.266881358361114
1,1,0.591298786732303,0,0,1,0.591298786732303,0,0,1,"Herbicide",85.3,1,0.211276465540759,0.237922998149321,0.266706166170302
1,1,0.596164683789905,0,0,1,0.596164683789905,0,0,1,"Herbicide",85.4,1,0.211101624340752,0.237760951031596,0.266553374771421
1,1,0.601030580847507,0,0,1,0.601030580847507,0,0,1,"Herbicide",85.5,1,0.210944320210028,0.237606656557976,0.266387196981294
1,1,0.605896477905109,0,0,1,0.605896477905109,0,0,1,"Herbicide",85.6,1,0.21080344634604,0.237434782008699,0.266217634300576
1,1,0.610762374962711,0,0,1,0.610762374962711,0,0,1,"Herbicide",85.7,1,0.21063527700059,0.237283253893043,0.266051062874929
1,1,0.615628272020314,0,0,1,0.615628272020314,0,0,1,"Herbicide",85.8,1,0.210473632794807,0.237119508951079,0.265889934791781
1,1,0.620494169077916,0,0,1,0.620494169077916,0,0,1,"Herbicide",85.9,1,0.210307821733167,0.236950029846505,0.265725651437479
1,1,0.625360066135518,0,0,1,0.625360066135518,0,0,1,"Herbicide",86,1,0.210158679263082,0.23679624476543,0.265541821879967
1,1,0.63022596319312,0,0,1,0.63022596319312,0,0,1,"Herbicide",86.1,1,0.210005517878105,0.236633113514027,0.265371290818008
1,1,0.635091860250723,0,0,1,0.635091860250723,0,0,1,"Herbicide",86.2,1,0.209832831450051,0.236460070789718,0.265188029321301
1,1,0.639957757308325,0,0,1,0.639957757308325,0,0,1,"Herbicide",86.3,1,0.209681928222435,0.236302751573618,0.265003626942467
1,1,0.644823654365927,0,0,1,0.644823654365927,0,0,1,"Herbicide",86.4,1,0.209491688909698,0.236141698548983,0.264847113407464
1,1,0.649689551423529,0,0,1,0.649689551423529,0,0,1,"Herbicide",86.5,1,0.209321210069458,0.235977926549364,0.264679033760604
1,1,0.654555448481131,0,0,1,0.654555448481131,0,0,1,"Herbicide",86.6,1,0.209144453824579,0.235817480179195,0.264526808659137
1,1,0.659421345538734,0,0,1,0.659421345538734,0,0,1,"Herbicide",86.7,1,0.208987702598586,0.235651301644367,0.264365377534319
1,1,0.664287242596337,0,0,1,0.664287242596337,0,0,1,"Herbicide",86.8,1,0.208833336759895,0.235507251817323,0.26421124206759
1,1,0.669153139653939,0,0,1,0.669153139653939,0,0,1,"Herbicide",86.9,1,0.208672848829824,0.235352959300935,0.264057476191726
1,1,0.674019036711541,0,0,1,0.674019036711541,0,0,1,"Herbicide",87,1,0.208508042126708,0.235195330416151,0.263875309624207
1,1,0.678884933769142,0,0,1,0.678884933769142,0,0,1,"Herbicide",87.1,1,0.208347445856865,0.235021847851082,0.26369822316949
1,1,0.683750830826745,0,0,1,0.683750830826745,0,0,1,"Herbicide",87.2,1,0.208188935830178,0.234861186473457,0.263534526778237
1,1,0.688616727884348,0,0,1,0.688616727884348,0,0,1,"Herbicide",87.3,1,0.208035366303257,0.23468968770172,0.263362421529032
1,1,0.69348262494195,0,0,1,0.69348262494195,0,0,1,"Herbicide",87.4,1,0.207854735248179,0.234532790017218,0.2632001368309
1,1,0.698348521999552,0,0,1,0.698348521999552,0,0,1,"Herbicide",87.5,1,0.207693042993582,0.234376074147003,0.263025934719502
1,1,0.703214419057154,0,0,1,0.703214419057154,0,0,1,"Herbicide",87.6,1,0.207531556039839,0.234216359909627,0.262841795669182
1,1,0.708080316114756,0,0,1,0.708080316114756,0,0,1,"Herbicide",87.7,1,0.207394090965387,0.234047427721212,0.262672403939415
1,1,0.712946213172359,0,0,1,0.712946213172359,0,0,1,"Herbicide",87.8,1,0.207236453224721,0.233879796356065,0.2625184177068
1,1,0.717812110229961,0,0,1,0.717812110229961,0,0,1,"Herbicide",87.9,1,0.207077065304433,0.233722810034043,0.262368708900627
1,1,0.722678007287563,0,0,1,0.722678007287563,0,0,1,"Herbicide",88,1,0.206918183220406,0.233566078694095,0.262199846525186
1,1,0.727543904345165,0,0,1,0.727543904345165,0,0,1,"Herbicide",88.1,1,0.206746046909868,0.233399354636029,0.262037362385365
1,1,0.732409801402768,0,0,1,0.732409801402768,0,0,1,"Herbicide",88.2,1,0.206594942998977,0.233246133425416,0.261860648840592
1,1,0.73727569846037,0,0,1,0.73727569846037,0,0,1,"Herbicide",88.3,1,0.206441038805192,0.233087672095615,0.261683816330983
1,1,0.742141595517972,0,0,1,0.742141595517972,0,0,1,"Herbicide",88.4,1,0.206280174271631,0.23293529180463,0.261525012994251
1,1,0.747007492575574,0,0,1,0.747007492575574,0,0,1,"Herbicide",88.5,1,0.206110088056505,0.232773614118238,0.261390917328292
1,1,0.751873389633176,0,0,1,0.751873389633176,0,0,1,"Herbicide",88.6,1,0.205928412081834,0.232617522709844,0.261258099799323
1,1,0.756739286690779,0,0,1,0.756739286690779,0,0,1,"Herbicide",88.7,1,0.205747118975341,0.232454371382206,0.261117310630487
1,1,0.761605183748382,0,0,1,0.761605183748382,0,0,1,"Herbicide",88.8,1,0.205606354016158,0.232292152000054,0.260957223957209
1,1,0.766471080805984,0,0,1,0.766471080805984,0,0,1,"Herbicide",88.9,1,0.205453623265047,0.232136604756497,0.260790332295015
1,1,0.771336977863586,0,0,1,0.771336977863586,0,0,1,"Herbicide",89,1,0.20532211335692,0.231986891016652,0.260633072008022
1,1,0.776202874921188,0,0,1,0.776202874921188,0,0,1,"Herbicide",89.1,1,0.205172040758493,0.231825103445425,0.260473808191479
1,1,0.78106877197879,0,0,1,0.78106877197879,0,0,1,"Herbicide",89.2,1,0.205012843685121,0.231674027818095,0.260317998623126
1,1,0.785934669036393,0,0,1,0.785934669036393,0,0,1,"Herbicide",89.3,1,0.204839997028235,0.231513597986555,0.260169878641173
1,1,0.790800566093995,0,0,1,0.790800566093995,0,0,1,"Herbicide",89.4,1,0.204679095706661,0.231359886841967,0.260028361258364
1,1,0.795666463151597,0,0,1,0.795666463151597,0,0,1,"Herbicide",89.5,1,0.204525614650736,0.231204302964692,0.25988184874855
1,1,0.800532360209199,0,0,1,0.800532360209199,0,0,1,"Herbicide",89.6,1,0.204347485042082,0.231047459573547,0.259719956304754
1,1,0.805398257266801,0,0,1,0.805398257266801,0,0,1,"Herbicide",89.7,1,0.204187703626304,0.230892985245117,0.259572348421796
1,1,0.810264154324404,0,0,1,0.810264154324404,0,0,1,"Herbicide",89.8,1,0.204009066831698,0.230743160115558,0.25941474493806
1,1,0.815130051382006,0,0,1,0.815130051382006,0,0,1,"Herbicide",89.9,1,0.203861561774115,0.230588961193236,0.259260118626147
1,1,0.819995948439608,0,0,1,0.819995948439608,0,0,1,"Herbicide",90,1,0.203691364154871,0.230435401733995,0.259107458034098
1,1,0.82486184549721,0,0,1,0.82486184549721,0,0,1,"Herbicide",90.1,1,0.203529496439505,0.230277460577006,0.258945057897953
1,1,0.829727742554813,0,0,1,0.829727742554813,0,0,1,"Herbicide",90.2,1,0.203353690809593,0.230118210007973,0.258803166410826
1,1,0.834593639612415,0,0,1,0.834593639612415,0,0,1,"Herbicide",90.3,1,0.203179086544388,0.229967002741594,0.258662193503213
1,1,0.839459536670017,0,0,1,0.839459536670017,0,0,1,"Herbicide",90.4,1,0.203010284773262,0.229807457694478,0.258515301025987
1,1,0.844325433727619,0,0,1,0.844325433727619,0,0,1,"Herbicide",90.5,1,0.2028316559411,0.229660414305617,0.258371468480838
1,1,0.849191330785221,0,0,1,0.849191330785221,0,0,1,"Herbicide",90.6,1,0.202681656014868,0.229510300968674,0.258238345938681
1,1,0.854057227842824,0,0,1,0.854057227842824,0,0,1,"Herbicide",90.7,1,0.202501710545077,0.229356994813485,0.258064122104299
1,1,0.858923124900427,0,0,1,0.858923124900427,0,0,1,"Herbicide",90.8,1,0.202332007897872,0.229197217454013,0.257914517221905
1,1,0.863789021958029,0,0,1,0.863789021958029,0,0,1,"Herbicide",90.9,1,0.202162678925722,0.229044402042611,0.257751129730361
1,1,0.868654919015631,0,0,1,0.868654919015631,0,0,1,"Herbicide",91,1,0.201993807246317,0.228892445247209,0.257598433142979
1,1,0.873520816073233,0,0,1,0.873520816073233,0,0,1,"Herbicide",91.1,1,0.201830213755587,0.228738760624961,0.257436408736497
1,1,0.878386713130835,0,0,1,0.878386713130835,0,0,1,"Herbicide",91.2,1,0.201661276064707,0.228580880149321,0.257275028443449
1,1,0.883252610188438,0,0,1,0.883252610188438,0,0,1,"Herbicide",91.3,1,0.201488614209091,0.228426820003233,0.257120242855032
1,1,0.88811850724604,0,0,1,0.88811850724604,0,0,1,"Herbicide",91.4,1,0.201320198590535,0.228276559205445,0.256972164279761
1,1,0.892984404303642,0,0,1,0.892984404303642,0,0,1,"Herbicide",91.5,1,0.201178416155252,0.228115784637923,0.256813259217518
1,1,0.897850301361244,0,0,1,0.897850301361244,0,0,1,"Herbicide",91.6,1,0.201019793843991,0.227947846776418,0.256679966515115
1,1,0.902716198418847,0,0,1,0.902716198418847,0,0,1,"Herbicide",91.7,1,0.200861439522598,0.227793852252967,0.256542064677109
1,1,0.907582095476449,0,0,1,0.907582095476449,0,0,1,"Herbicide",91.8,1,0.200712669856937,0.227638286223709,0.256400299637825
1,1,0.912447992534051,0,0,1,0.912447992534051,0,0,1,"Herbicide",91.9,1,0.200521054263282,0.227480003902172,0.256287054975835
1,1,0.917313889591653,0,0,1,0.917313889591653,0,0,1,"Herbicide",92,1,0.200362410773227,0.227330180479795,0.256171368620455
1,1,0.922179786649255,0,0,1,0.922179786649255,0,0,1,"Herbicide",92.1,1,0.200189489113954,0.227162530811105,0.256055178192719
1,1,0.927045683706858,0,0,1,0.927045683706858,0,0,1,"Herbicide",92.2,1,0.200017803934438,0.227008347827679,0.255921397261308
1,1,0.93191158076446,0,0,1,0.93191158076446,0,0,1,"Herbicide",92.3,1,0.199851717015891,0.226863718906989,0.255793018792554
1,1,0.936777477822062,0,0,1,0.936777477822062,0,0,1,"Herbicide",92.4,1,0.199695586618817,0.226715510279092,0.255656535371521
1,1,0.941643374879664,0,0,1,0.941643374879664,0,0,1,"Herbicide",92.5,1,0.199538699850307,0.226565547922476,0.255521351780341
1,1,0.946509271937266,0,0,1,0.946509271937266,0,0,1,"Herbicide",92.6,1,0.199382622549946,0.226410274566372,0.255375623379303
1,1,0.951375168994869,0,0,1,0.951375168994869,0,0,1,"Herbicide",92.7,1,0.199224764192894,0.226252204374773,0.25523568666459
1,1,0.956241066052472,0,0,1,0.956241066052472,0,0,1,"Herbicide",92.8,1,0.199062209117649,0.226096987870562,0.255091151536933
1,1,0.961106963110074,0,0,1,0.961106963110074,0,0,1,"Herbicide",92.9,1,0.198893950536377,0.225946781982342,0.25494613436673
1,1,0.965972860167676,0,0,1,0.965972860167676,0,0,1,"Herbicide",93,1,0.198717009302874,0.225792170628355,0.254804587847736
1,1,0.970838757225278,0,0,1,0.970838757225278,0,0,1,"Herbicide",93.1,1,0.19853979731159,0.225639817586155,0.254663499465645
1,1,0.97570465428288,0,0,1,0.97570465428288,0,0,1,"Herbicide",93.2,1,0.19838963554702,0.225487133974204,0.254532797582336
1,1,0.980570551340483,0,0,1,0.980570551340483,0,0,1,"Herbicide",93.3,1,0.198248280828596,0.225328490422896,0.254397060336965
1,1,0.985436448398085,0,0,1,0.985436448398085,0,0,1,"Herbicide",93.4,1,0.198086776975784,0.225182689645433,0.254251889690144
1,1,0.990302345455687,0,0,1,0.990302345455687,0,0,1,"Herbicide",93.5,1,0.1979209733757,0.22502632760133,0.254121792756481
1,1,0.995168242513289,0,0,1,0.995168242513289,0,0,1,"Herbicide",93.6,1,0.197765325464882,0.224865545731282,0.253948276294194
1,1,1.00003413957089,0,0,1,1.00003413957089,0,0,1,"Herbicide",93.7,1,0.197621617458569,0.22471808391207,0.253808555227629
1,1,1.00490003662849,0,0,1,1.00490003662849,0,0,1,"Herbicide",93.8,1,0.197475028803932,0.22456116074625,0.253677115227608
1,1,1.0097659336861,0,0,1,1.0097659336861,0,0,1,"Herbicide",93.9,1,0.197309647317856,0.224412979042048,0.253530773150905
1,1,1.0146318307437,0,0,1,1.0146318307437,0,0,1,"Herbicide",94,1,0.197141647796268,0.224263690567415,0.253396699034082
1,1,1.0194977278013,0,0,1,1.0194977278013,0,0,1,"Herbicide",94.1,1,0.196977571861462,0.224112477504635,0.253246245067575
1,1,1.0243636248589,0,0,1,1.0243636248589,0,0,1,"Herbicide",94.2,1,0.196796983705805,0.223966479624755,0.253098368912918
1,1,1.02922952191651,0,0,1,1.02922952191651,0,0,1,"Herbicide",94.3,1,0.196627382503014,0.223817997533945,0.252956347433669
1,1,1.03409541897411,0,0,1,1.03409541897411,0,0,1,"Herbicide",94.4,1,0.196457683844132,0.223680124748315,0.252805152182447
1,1,1.03896131603171,0,0,1,1.03896131603171,0,0,1,"Herbicide",94.5,1,0.196284974043717,0.223522149620663,0.252674941255843
1,1,1.04382721308931,0,0,1,1.04382721308931,0,0,1,"Herbicide",94.6,1,0.196128337016068,0.223367428928292,0.252535252359624
1,1,1.04869311014691,0,0,1,1.04869311014691,0,0,1,"Herbicide",94.7,1,0.195964851652605,0.223222217916931,0.25240958830877
1,1,1.05355900720452,0,0,1,1.05355900720452,0,0,1,"Herbicide",94.8,1,0.195791888933038,0.223072733653766,0.252281232964994
1,1,1.05842490426212,0,0,1,1.05842490426212,0,0,1,"Herbicide",94.9,1,0.195627358088561,0.222933814472866,0.252159953425228
1,1,1.06329080131972,0,0,1,1.06329080131972,0,0,1,"Herbicide",95,1,0.195458369727991,0.222791801521741,0.252028623046527
1,1,1.06815669837732,0,0,1,1.06815669837732,0,0,1,"Herbicide",95.1,1,0.195278032463528,0.222641852854593,0.25188715194521
1,1,1.07302259543493,0,0,1,1.07302259543493,0,0,1,"Herbicide",95.2,1,0.195140197123271,0.222492211098778,0.25174823472764
1,1,1.07788849249253,0,0,1,1.07788849249253,0,0,1,"Herbicide",95.3,1,0.194993837419584,0.222342261201412,0.251609633579982
1,1,1.08275438955013,0,0,1,1.08275438955013,0,0,1,"Herbicide",95.4,1,0.194831544360939,0.222201126731142,0.251494491201749
1,1,1.08762028660773,0,0,1,1.08762028660773,0,0,1,"Herbicide",95.5,1,0.194669123762795,0.222048857266869,0.251386986375041
1,1,1.09248618366533,0,0,1,1.09248618366533,0,0,1,"Herbicide",95.6,1,0.194506764114466,0.221894067093603,0.251231536931585
1,1,1.09735208072294,0,0,1,1.09735208072294,0,0,1,"Herbicide",95.7,1,0.194363172841481,0.221757348058835,0.251108577855047
1,1,1.10221797778054,0,0,1,1.10221797778054,0,0,1,"Herbicide",95.8,1,0.194206570111507,0.221606879353883,0.250976689998264
1,1,1.10708387483814,0,0,1,1.10708387483814,0,0,1,"Herbicide",95.9,1,0.194051516114727,0.221458282844184,0.250841455625838
1,1,1.11194977189574,0,0,1,1.11194977189574,0,0,1,"Herbicide",96,1,0.193880977933677,0.221318755970044,0.250712977831464
1,1,1.11681566895335,0,0,1,1.11681566895335,0,0,1,"Herbicide",96.1,1,0.19374216296176,0.221176028210794,0.250585480961209
1,1,1.12168156601095,0,0,1,1.12168156601095,0,0,1,"Herbicide",96.2,1,0.193558350255367,0.221029287831954,0.250472755334549
1,1,1.12654746306855,0,0,1,1.12654746306855,0,0,1,"Herbicide",96.3,1,0.19339026932184,0.220886879292324,0.250343578248403
1,1,1.13141336012615,0,0,1,1.13141336012615,0,0,1,"Herbicide",96.4,1,0.193220174704961,0.220736069586972,0.250215005891237
1,1,1.13627925718375,0,0,1,1.13627925718375,0,0,1,"Herbicide",96.5,1,0.193057299110011,0.220594555481767,0.250083815692948
1,1,1.14114515424136,0,0,1,1.14114515424136,0,0,1,"Herbicide",96.6,1,0.192883459761539,0.220455649425945,0.249937743800859
1,1,1.14601105129896,0,0,1,1.14601105129896,0,0,1,"Herbicide",96.7,1,0.192731073804209,0.220317168013855,0.249822031994069
1,1,1.15087694835656,0,0,1,1.15087694835656,0,0,1,"Herbicide",96.8,1,0.192569283632473,0.220179168346675,0.24969896194126
1,1,1.15574284541416,0,0,1,1.15574284541416,0,0,1,"Herbicide",96.9,1,0.192399411480638,0.220030270579646,0.249562082766134
1,1,1.16060874247177,0,0,1,1.16060874247177,0,0,1,"Herbicide",97,1,0.192236210189843,0.219882629457286,0.249433705109922
1,1,1.16547463952937,0,0,1,1.16547463952937,0,0,1,"Herbicide",97.1,1,0.192074610404061,0.219732576221805,0.249299483391653
1,1,1.17034053658697,0,0,1,1.17034053658697,0,0,1,"Herbicide",97.2,1,0.191920234170982,0.219579911152755,0.24917289611054
1,1,1.17520643364457,0,0,1,1.17520643364457,0,0,1,"Herbicide",97.3,1,0.191774932341857,0.219439187130644,0.249056915988672
1,1,1.18007233070217,0,0,1,1.18007233070217,0,0,1,"Herbicide",97.4,1,0.191619832897081,0.219289114357499,0.248938994141467
1,1,1.18493822775978,0,0,1,1.18493822775978,0,0,1,"Herbicide",97.5,1,0.191471521219043,0.219140725659254,0.248835200564279
1,1,1.18980412481738,0,0,1,1.18980412481738,0,0,1,"Herbicide",97.6,1,0.191310203652714,0.218993078106405,0.248704620240006
1,1,1.19467002187498,0,0,1,1.19467002187498,0,0,1,"Herbicide",97.7,1,0.19114906362406,0.218853046157038,0.248588354940289
1,1,1.19953591893258,0,0,1,1.19953591893258,0,0,1,"Herbicide",97.8,1,0.191015794278285,0.218709282369757,0.248479251690947
1,1,1.20440181599019,0,0,1,1.20440181599019,0,0,1,"Herbicide",97.9,1,0.190857541978927,0.218567529886993,0.248348957857548
1,1,1.20926771304779,0,0,1,1.20926771304779,0,0,1,"Herbicide",98,1,0.19068961897816,0.218419451401205,0.248232240487507
1,1,1.21413361010539,0,0,1,1.21413361010539,0,0,1,"Herbicide",98.1,1,0.190515032685494,0.218263013692495,0.248108716563907
1,1,1.21899950716299,0,0,1,1.21899950716299,0,0,1,"Herbicide",98.2,1,0.190362049655519,0.218127887634558,0.247973519006255
1,1,1.2238654042206,0,0,1,1.2238654042206,0,0,1,"Herbicide",98.3,1,0.190228206171407,0.217990066266108,0.247857369561349
1,1,1.2287313012782,0,0,1,1.2287313012782,0,0,1,"Herbicide",98.4,1,0.190053024569425,0.21785570110396,0.247730730428435
1,1,1.2335971983358,0,0,1,1.2335971983358,0,0,1,"Herbicide",98.5,1,0.189882577412541,0.217701837690338,0.247599011445602
1,1,1.2384630953934,0,0,1,1.2384630953934,0,0,1,"Herbicide",98.6,1,0.189732791902791,0.217551192882111,0.247473987873745
1,1,1.243328992451,0,0,1,1.243328992451,0,0,1,"Herbicide",98.7,1,0.18959093085451,0.217411549922603,0.247347763279357
1,1,1.24819488950861,0,0,1,1.24819488950861,0,0,1,"Herbicide",98.8,1,0.189438820057337,0.217261618921175,0.247228169127655
1,1,1.25306078656621,0,0,1,1.25306078656621,0,0,1,"Herbicide",98.9,1,0.189287011002079,0.217108979195887,0.247105784436509
1,1,1.25792668362381,0,0,1,1.25792668362381,0,0,1,"Herbicide",99,1,0.189131237826261,0.216964656776993,0.246964215872292
1,1,1.26279258068141,0,0,1,1.26279258068141,0,0,1,"Herbicide",99.1,1,0.188946536862036,0.216823247989513,0.24685246024104
1,1,1.26765847773902,0,0,1,1.26765847773902,0,0,1,"Herbicide",99.2,1,0.188814242089659,0.216686594011322,0.246709601904365
1,1,1.27252437479662,0,0,1,1.27252437479662,0,0,1,"Herbicide",99.3,1,0.188641882867064,0.216545865733594,0.246550676907941
1,1,1.27739027185422,0,0,1,1.27739027185422,0,0,1,"Herbicide",99.4,1,0.188489382213099,0.216391764749281,0.246423563207551
1,1,1.28225616891182,0,0,1,1.28225616891182,0,0,1,"Herbicide",99.5,1,0.188333992468593,0.216238133655559,0.246297575359487
1,1,1.28712206596942,0,0,1,1.28712206596942,0,0,1,"Herbicide",99.6,1,0.188160425560563,0.216086265734161,0.246134824981899
1,1,1.29198796302703,0,0,1,1.29198796302703,0,0,1,"Herbicide",99.7,1,0.187993460816378,0.21594717892129,0.246029686166195
1,1,1.29685386008463,0,0,1,1.29685386008463,0,0,1,"Herbicide",99.8,1,0.187841974929218,0.215801248649679,0.245874814380395
1,1,1.30171975714223,0,0,1,1.30171975714223,0,0,1,"Herbicide",99.9,1,0.187659312333242,0.215661866828131,0.24577052333461
1,1,1.30658565419983,0,0,1,1.30658565419983,0,0,1,"Herbicide",100,1,0.18750745557162,0.215519066295083,0.245662871938153
1,1,1.31145155125744,0,0,1,1.31145155125744,0,0,1,"Herbicide",100.1,1,0.187366232667138,0.215369507404384,0.245554296834715
1,1,1.31631744831504,0,0,1,1.31631744831504,0,0,1,"Herbicide",100.2,1,0.187206134855239,0.215228635351904,0.245424653495393
1,1,1.32118334537264,0,0,1,1.32118334537264,0,0,1,"Herbicide",100.3,1,0.187043773230806,0.215096982095465,0.245291629946541
1,1,1.32604924243024,0,0,1,1.32604924243024,0,0,1,"Herbicide",100.4,1,0.186892153960763,0.214951024210528,0.245151007543012
1,1,1.33091513948784,0,0,1,1.33091513948784,0,0,1,"Herbicide",100.5,1,0.186731731252025,0.214814724830766,0.24504856131991
1,1,1.33578103654545,0,0,1,1.33578103654545,0,0,1,"Herbicide",100.6,1,0.186550557999192,0.21467149755705,0.244937136284547
1,1,1.34064693360305,0,0,1,1.34064693360305,0,0,1,"Herbicide",100.7,1,0.186371751461035,0.214537754169963,0.244831012740036
1,1,1.34551283066065,0,0,1,1.34551283066065,0,0,1,"Herbicide",100.8,1,0.186192023963267,0.21440550224309,0.244722481116742
1,1,1.35037872771825,0,0,1,1.35037872771825,0,0,1,"Herbicide",100.9,1,0.18602534421347,0.214265498788672,0.244614029415971
1,1,1.35524462477586,0,0,1,1.35524462477586,0,0,1,"Herbicide",101,1,0.185873850194093,0.214132778182951,0.244480178422095
1,1,1.36011052183346,0,0,1,1.36011052183346,0,0,1,"Herbicide",101.1,1,0.185704669344978,0.213990827816994,0.24439736639426
1,1,1.36497641889106,0,0,1,1.36497641889106,0,0,1,"Herbicide",101.2,1,0.185554288720847,0.213844235603318,0.244264772296267
1,1,1.36984231594866,0,0,1,1.36984231594866,0,0,1,"Herbicide",101.3,1,0.18540037958634,0.213700847398071,0.244168041853365
1,1,1.37470821300626,0,0,1,1.37470821300626,0,0,1,"Herbicide",101.4,1,0.185253105071717,0.213555839854831,0.244053488448061
1,1,1.37957411006387,0,0,1,1.37957411006387,0,0,1,"Herbicide",101.5,1,0.185081685806235,0.213419507596753,0.243912932596077
1,1,1.38444000712147,0,0,1,1.38444000712147,0,0,1,"Herbicide",101.6,1,0.184926377812067,0.213281672914389,0.243802255249446
1,1,1.38930590417907,0,0,1,1.38930590417907,0,0,1,"Herbicide",101.7,1,0.184754963760601,0.213138557102692,0.243629790669241
1,1,1.39417180123667,0,0,1,1.39417180123667,0,0,1,"Herbicide",101.8,1,0.184574783583804,0.212997836257708,0.243524427446553
1,1,1.39903769829428,0,0,1,1.39903769829428,0,0,1,"Herbicide",101.9,1,0.184410429139088,0.212858599455675,0.243405251319865
1,1,1.40390359535188,0,0,1,1.40390359535188,0,0,1,"Herbicide",102,1,0.184225930924396,0.212710450160654,0.243274830334029
1,1,1.40876949240948,0,0,1,1.40876949240948,0,0,1,"Herbicide",102.1,1,0.184057689689443,0.212572250863205,0.243134377390893
1,1,1.41363538946708,0,0,1,1.41363538946708,0,0,1,"Herbicide",102.2,1,0.183885419432239,0.212431800803943,0.243004915878677
1,1,1.41850128652469,0,0,1,1.41850128652469,0,0,1,"Herbicide",102.3,1,0.183734466223626,0.212294703735674,0.242892528707812
1,1,1.42336718358229,0,0,1,1.42336718358229,0,0,1,"Herbicide",102.4,1,0.183579729410413,0.212164634620468,0.242766227511999
1,1,1.42823308063989,0,0,1,1.42823308063989,0,0,1,"Herbicide",102.5,1,0.183421746678546,0.212021975930317,0.24269461825664
1,1,1.43309897769749,0,0,1,1.43309897769749,0,0,1,"Herbicide",102.6,1,0.183269479376243,0.211882934860357,0.24255921715171
1,1,1.43796487475509,0,0,1,1.43796487475509,0,0,1,"Herbicide",102.7,1,0.183102274078342,0.211752910612886,0.242459456590084
1,1,1.4428307718127,0,0,1,1.4428307718127,0,0,1,"Herbicide",102.8,1,0.182945311453624,0.211621139630472,0.242353037138582
1,1,1.4476966688703,0,0,1,1.4476966688703,0,0,1,"Herbicide",102.9,1,0.182790617515724,0.211493840498918,0.2422322899162
1,1,1.4525625659279,0,0,1,1.4525625659279,0,0,1,"Herbicide",103,1,0.182633596815748,0.211352820061984,0.242110253546309
1,1,1.4574284629855,0,0,1,1.4574284629855,0,0,1,"Herbicide",103.1,1,0.182437657350811,0.211207053013873,0.242000079046015
1,1,1.46229436004311,0,0,1,1.46229436004311,0,0,1,"Herbicide",103.2,1,0.182273448758745,0.211072303227128,0.24190736650967
1,1,1.46716025710071,0,0,1,1.46716025710071,0,0,1,"Herbicide",103.3,1,0.182107148905588,0.210928924371712,0.24180042447653
1,1,1.47202615415831,0,0,1,1.47202615415831,0,0,1,"Herbicide",103.4,1,0.181961384518517,0.210788334536475,0.241721518576124
1,1,1.47689205121591,0,0,1,1.47689205121591,0,0,1,"Herbicide",103.5,1,0.18178084151482,0.210636443695234,0.241617555606615
1,1,1.48175794827351,0,0,1,1.48175794827351,0,0,1,"Herbicide",103.6,1,0.181602439487872,0.210504704253641,0.241509420614695
1,1,1.48662384533112,0,0,1,1.48662384533112,0,0,1,"Herbicide",103.7,1,0.181427120816773,0.210367913568833,0.241413568219644
1,1,1.49148974238872,0,0,1,1.49148974238872,0,0,1,"Herbicide",103.8,1,0.181244974292849,0.21022546963757,0.241314211787673
1,1,1.49635563944632,0,0,1,1.49635563944632,0,0,1,"Herbicide",103.9,1,0.181071735970552,0.210083565926967,0.241195071750678
1,1,1.50122153650392,0,0,1,1.50122153650392,0,0,1,"Herbicide",104,1,0.180915587555666,0.20995376933588,0.241068871675046
1,1,1.50608743356153,0,0,1,1.50608743356153,0,0,1,"Herbicide",104.1,1,0.180747050783932,0.209818877952861,0.240946469584758
1,1,1.51095333061913,0,0,1,1.51095333061913,0,0,1,"Herbicide",104.2,1,0.180602157254163,0.20968660038624,0.24081962773389
1,1,1.51581922767673,0,0,1,1.51581922767673,0,0,1,"Herbicide",104.3,1,0.180437502728803,0.20955652594926,0.240692650864319
1,1,1.52068512473433,0,0,1,1.52068512473433,0,0,1,"Herbicide",104.4,1,0.180285773308796,0.209425805409446,0.240565369050945
1,1,1.52555102179193,0,0,1,1.52555102179193,0,0,1,"Herbicide",104.5,1,0.180120204552486,0.209289006766708,0.240442340532728
