"Treatment.Act","BA","Recovery","low","med","high"
"Mix",96.2,0,8.23840137906926,9.38379931322556,10.5253609049076
"Mix",96.3,0,8.23605721339473,9.38336825330281,10.526140362335
"Mix",96.4,0,8.23387294918376,9.38291954318521,10.5264841708696
"Mix",96.5,0,8.23212998779665,9.38268956873108,10.5271123162396
"Mix",96.6,0,8.23063200019456,9.38193367555638,10.5268417457504
"Mix",96.7,0,8.22975225572262,9.3812672174893,10.5275967643489
"Mix",96.8,0,8.2284910575193,9.38091915280681,10.529774725431
"Mix",96.9,0,8.22694020137534,9.38067269993466,10.5317594885223
"Mix",97,0,8.22451341405285,9.38044306834607,10.5327604948282
"Mix",97.1,0,8.22325419237426,9.38007353877024,10.533238420156
"Mix",97.2,0,8.22235107626365,9.37990143470384,10.533711251826
"Mix",97.3,0,8.22052869258564,9.37988509962469,10.5354938352131
"Mix",97.4,0,8.21853668529226,9.37932395378143,10.5374772363793
"Mix",97.5,0,8.21780910313831,9.37906434173634,10.539140881497
"Mix",97.6,0,8.21625215155948,9.37837293906299,10.5387809679056
"Mix",97.7,0,8.2146531349796,9.37823350056162,10.5394519978413
"Mix",97.8,0,8.21288965695482,9.37765973561851,10.5416465521611
"Mix",97.9,0,8.21091103176594,9.37718453975536,10.5424408677308
"Mix",98,0,8.20924893152219,9.37674134753513,10.5424769076989
"Mix",98.1,0,8.20820998127509,9.37650951245659,10.5435407409466
"Mix",98.2,0,8.20726563105906,9.37613009643556,10.545403408829
"Mix",98.3,0,8.20634911732873,9.37537221003147,10.546296831086
"Mix",98.4,0,8.2057145986059,9.37491252508138,10.54762773294
"Mix",98.5,0,8.20238693849155,9.37420372982101,10.5480857654821
"Mix",98.6,0,8.2006600147094,9.37380337869708,10.5490685865918
"Mix",98.7,0,8.19890824812516,9.37375170378364,10.5508316955762
"Mix",98.8,0,8.19746381536105,9.37314647437738,10.5523396824006
"Mix",98.9,0,8.19626554281739,9.37282330086803,10.551687598399
"Mix",99,0,8.19520813227014,9.37227282766809,10.552451731786
"Mix",99.1,0,8.19220395651353,9.37199988142098,10.5526047861425
"Mix",99.2,0,8.19105444541208,9.3716788682696,10.5534952545803
"Mix",99.3,0,8.18895221451974,9.37144337945078,10.554406635977
"Mix",99.4,0,8.18684538148297,9.37096990305738,10.5554987490735
"Mix",99.5,0,8.18461879073539,9.37051331427206,10.5570023765058
"Mix",99.6,0,8.18162532369755,9.37043331858649,10.5577373415204
"Mix",99.7,0,8.18028046483623,9.36948583967195,10.5587769131092
"Mix",99.8,0,8.17892637533902,9.36885526660341,10.5597183644403
"Mix",99.9,0,8.17643745376467,9.36891496777671,10.5603312034695
"Mix",100,0,8.1750091008032,9.36869747206213,10.5606273748244
"Mix",100.1,0,8.17317711425047,9.36852976464514,10.5613655162487
"Mix",100.2,0,8.17233346094084,9.36812973462807,10.5623023553917
"Mix",100.3,0,8.17089615195017,9.36780243260445,10.5634497129162
"Mix",100.4,0,8.16995086588295,9.36706039240384,10.5641094901353
"Mix",100.5,0,8.16794230467431,9.3664448694493,10.565151463916
"Mix",100.6,0,8.16560156614126,9.36626287136338,10.5663198295796
"Mix",100.7,0,8.16435950235293,9.36596624876942,10.5677408354036
"Mix",100.8,0,8.16208834110354,9.3659176230882,10.568516346929
"Mix",100.9,0,8.16032303206418,9.36559419042333,10.5696193860986
"Mix",101,0,8.15830007685692,9.36520433541582,10.5713202177047
"Mix",101.1,0,8.15685733858627,9.36470058259024,10.5727852330685
"Mix",101.2,0,8.15508335727511,9.36449534243343,10.572952396381
"Mix",101.3,0,8.15330936236278,9.36436533561388,10.5755551217743
"Mix",101.4,0,8.15170293882848,9.36390211785883,10.575313340073
"Mix",101.5,0,8.14981822238729,9.36348650484397,10.5771324817081
"Mix",101.6,0,8.14762200097184,9.36289923308379,10.5789515899546
"Mix",101.7,0,8.14547296979022,9.36280274951252,10.5806374765408
"Mix",101.8,0,8.14427250429316,9.36245008377974,10.5804864445153
"Mix",101.9,0,8.14250318864771,9.36202023694305,10.5826896471535
"Mix",102,0,8.14094973872191,9.36141128243921,10.5845179346592
"Mix",102.1,0,8.13882097174099,9.36138822542551,10.5856389807951
"Mix",102.2,0,8.13692358368779,9.36109278999738,10.5865682870112
"Mix",102.3,0,8.13497516219781,9.36078578867734,10.5888035714164
"Mix",102.4,0,8.13308890195987,9.36033086359719,10.5898059559558
"Mix",102.5,0,8.13112709537397,9.35985132251957,10.5914121563937
"Mix",102.6,0,8.12989409424975,9.35977931425576,10.5930086527833
"Mix",102.7,0,8.12743402423853,9.35928391971028,10.5939581867095
"Mix",102.8,0,8.12631282373907,9.35907243542517,10.5948458720282
"Mix",102.9,0,8.12443503293208,9.35857968940806,10.597060910925
"Mix",103,0,8.1238733479027,9.35831254287573,10.5976447555082
"Mix",103.1,0,8.12197153549189,9.35828174804673,10.5994978133048
"Mix",103.2,0,8.12001160129657,9.35781947446121,10.6013375574531
"Mix",103.3,0,8.1182434741374,9.35749661490777,10.6017854980762
"Mix",103.4,0,8.11648630716252,9.35723524470968,10.603344548334
"Mix",103.5,0,8.11489121411113,9.35707335001629,10.6046546543629
"Mix",103.6,0,8.11294560542329,9.35678684464614,10.6061551135842
"Mix",103.7,0,8.11022875577554,9.35682016794097,10.6059741588508
"Mix",103.8,0,8.10903299131753,9.35632281314661,10.6072363056278
"Mix",103.9,0,8.10602369329741,9.35637343383507,10.6083120421024
"Mix",104,0,8.10326433570591,9.35598535879206,10.6102634241286
"Mix",104.1,0,8.10046946155328,9.35566928164663,10.6105464740341
"Mix",104.2,0,8.09774990154075,9.35529117223726,10.6108235974296
"Mix",104.3,0,8.09573394438126,9.35525324185556,10.6129604469826
"Mix",104.4,0,8.09384679480645,9.3548521722918,10.6143841266833
"Mix",104.5,0,8.09222939662964,9.35447762719765,10.6155518542866
"Mix",104.6,0,8.08966295757915,9.35377008617014,10.6163719570539
"Mix",104.7,0,8.08738496374748,9.35306026137104,10.6171727792442
"Mix",104.8,0,8.08541599258575,9.35253019033272,10.6182959438496
"Mix",104.9,0,8.08329213113547,9.3521412396487,10.6197693995815
"Mix",105,0,8.08180450877978,9.35162799500766,10.6212749809725
"Mix",105.1,0,8.08020930322293,9.3511739456666,10.6227966835993
"Mix",105.2,0,8.07838328871138,9.35087533168271,10.6246739061322
"Mix",105.3,0,8.07603258607109,9.35092232798629,10.6258101150989
"Mix",105.4,0,8.07384041323791,9.35035996776207,10.627307980879
"Mix",105.5,0,8.07224629343897,9.34991629339377,10.6283369121574
"Mix",105.6,0,8.07057270818377,9.34974971766917,10.6294646617443
"Mix",105.7,0,8.06840236207696,9.34951164779302,10.6299752327964
"Mix",105.8,0,8.0668181019043,9.34937040052507,10.6318250263622
"Mix",105.9,0,8.06491955415036,9.34893381720006,10.6323116019737
"Mix",106,0,8.06299351329532,9.34856322462749,10.6331997214243
"Mix",106.1,0,8.06200968833999,9.34793171382088,10.6337583802158
"Mix",106.2,0,8.05996211358432,9.34746474678098,10.6352767366883
"Mix",106.3,0,8.05749168450149,9.34718609597786,10.6368078622787
"Mix",106.4,0,8.05489021194048,9.34675884546083,10.6373167705047
"Mix",106.5,0,8.05263259880567,9.34666475106324,10.6387059967966
"Mix",106.6,0,8.05016531820689,9.34612318299932,10.639830309447
"Mix",106.7,0,8.04715797546273,9.3459106428933,10.6412867822888
"Mix",106.8,0,8.04549682201376,9.34562757851694,10.6427394125307
"Mix",106.9,0,8.04345048432992,9.34511947972476,10.6444148407094
"Mix",107,0,8.04179434846441,9.34454224247772,10.6462579215135
"Mix",107.1,0,8.04017622166378,9.34447925863046,10.6477559154066
"Mix",107.2,0,8.03808194142674,9.34380859298413,10.6487606144947
"Mix",107.3,0,8.03593520576526,9.34346789210671,10.6499801434689
"Mix",107.4,0,8.03424989753851,9.34323528834099,10.6515995575429
"Mix",107.5,0,8.03171552123722,9.34300726737818,10.6542672356935
"Mix",107.6,0,8.03000064476857,9.34256906685441,10.6557876071635
"Mix",107.7,0,8.02824634812075,9.34205726091139,10.6581500220463
"Mix",107.8,0,8.02659422555484,9.34185112593038,10.6597478549602
"Mix",107.9,0,8.02456977047805,9.34139151391174,10.6609699288038
"Mix",108,0,8.02289885176777,9.34108720748665,10.6621649755312
"Mix",108.1,0,8.02041430912752,9.34004223871213,10.6629930353367
"Mix",108.2,0,8.01741289272708,9.33933662315094,10.6641707942584
"Mix",108.3,0,8.01351522701654,9.33888407981452,10.6656432219264
"Mix",108.4,0,8.01051363906894,9.33876051237855,10.6672452747388
"Mix",108.5,0,8.00788570276974,9.33857570791149,10.6685961811664
"Mix",108.6,0,8.00527358059934,9.33813034336349,10.6688590435521
"Mix",108.7,0,8.00291538830455,9.33758096168444,10.6703099411598
"Mix",108.8,0,8.00126947076904,9.33710512729176,10.6718824354857
"Mix",108.9,0,7.99861744875838,9.33643978957367,10.673990674596
"Mix",109,0,7.99688834082335,9.33605553582039,10.6746268681104
"Mix",109.1,0,7.99473203304419,9.335595239394,10.6750784776202
"Mix",109.2,0,7.99189782202865,9.33540688852141,10.6757972532695
"Mix",109.3,0,7.98962716566155,9.33533482712718,10.6778782566564
"Mix",109.4,0,7.98705249798519,9.33529476972563,10.6795046752564
"Mix",109.5,0,7.98505583129869,9.33485978379175,10.6803862723853
"Mix",109.6,0,7.9827662650384,9.33462693263687,10.6813554589331
"Mix",109.7,0,7.9809192427878,9.3343951017766,10.6830404751156
"Mix",109.8,0,7.9789248503218,9.33415662200357,10.6849256542542
"Mix",109.9,0,7.9754681746906,9.33385766485295,10.6863355460515
"Mix",110,0,7.97405159526119,9.33329307258182,10.6875079249589
"Mix",110.1,0,7.9724306294058,9.33251433434248,10.6893816341442
"Mix",110.2,0,7.97081436736937,9.33229648887513,10.690451591757
"Mix",110.3,0,7.96863092314919,9.33182688004524,10.6924034037354
"Mix",110.4,0,7.96644490549586,9.33119786881968,10.6944056771119
"Mix",110.5,0,7.96418261587233,9.33049281187612,10.6961390103121
"Mix",110.6,0,7.96229684907875,9.33025299513112,10.6978332489199
"Mix",110.7,0,7.96012831202436,9.32986155545712,10.6995172939421
"Mix",110.8,0,7.9578453700603,9.32943478401021,10.7015148019829
"Mix",110.9,0,7.95663156883572,9.32893878330776,10.7031672417508
"Mix",111,0,7.95476715699161,9.3286979078845,10.705084262173
"Mix",111.1,0,7.95289684783489,9.32823601963771,10.7061536943157
"Mix",111.2,0,7.95011406698317,9.32799635453786,10.7076017474787
"Mix",111.3,0,7.94819861399111,9.32778915494899,10.708246359527
"Mix",111.4,0,7.94605276795768,9.32727148479838,10.7101543300459
"Mix",111.5,0,7.94503256207566,9.32717734417941,10.7110834596611
"Mix",111.6,0,7.94324387788873,9.32674831132795,10.7125849674214
"Mix",111.7,0,7.94113464687913,9.32644610814817,10.7142254396132
"Mix",111.8,0,7.9394879671294,9.32632824606047,10.7154347523361
"Mix",111.9,0,7.93658537331871,9.32584930584476,10.7166870991223
"Mix",112,0,7.93434788905679,9.32592832690748,10.7179914164661
"Mix",112.1,0,7.93134166590647,9.32535276694744,10.7191855299237
"Mix",112.2,0,7.92967328987005,9.32527223262239,10.7210231087696
"Mix",112.3,0,7.92801211035527,9.32505373978594,10.7219728291447
"Mix",112.4,0,7.92534348452428,9.32454712406589,10.7235945905641
"Mix",112.5,0,7.92304760138282,9.3238352081232,10.7248620750145
"Mix",112.6,0,7.92063956020153,9.32356422098783,10.7264875687848
"Mix",112.7,0,7.917802767024,9.32325563332748,10.7275624749732
"Mix",112.8,0,7.91570858759142,9.3230475660693,10.7297217306082
"Mix",112.9,0,7.91284410254462,9.32246144014917,10.7311736018262
"Mix",113,0,7.91023736149181,9.32205334388925,10.7318218370573
"Mix",113.1,0,7.90817120831526,9.32207330568091,10.7327732478695
"Mix",113.2,0,7.90576300267979,9.32141974446318,10.7346761558102
"Mix",113.3,0,7.9036549486097,9.32121125490444,10.7358239798883
"Mix",113.4,0,7.90154689453961,9.32115607935777,10.7368640323571
"Mix",113.5,0,7.89918545468812,9.32087609083229,10.7382750837089
"Mix",113.6,0,7.89732751549145,9.32048952417817,10.7394609186117
"Mix",113.7,0,7.89522273232934,9.32017330857088,10.741514765473
"Mix",113.8,0,7.89246018421743,9.31974330788439,10.742381612501
"Mix",113.9,0,7.88962376055549,9.31969868655436,10.743281155308
"Mix",114,0,7.88764400630008,9.31941878473252,10.7441624124913
"Mix",114.1,0,7.88572868235127,9.31895214169556,10.7463454745416
"Mix",114.2,0,7.88354872514295,9.31853802630183,10.7474275015791
"Mix",114.3,0,7.88084416101491,9.31837580358991,10.7483070020918
"Mix",114.4,0,7.87848146139709,9.31810683331733,10.7503271524318
"Mix",114.5,0,7.87669880231717,9.31817396439335,10.7513132194525
"Mix",114.6,0,7.87460991232758,9.31781656689052,10.7526172532816
"Mix",114.7,0,7.8722827553045,9.31758420692768,10.7541054385674
"Mix",114.8,0,7.86830513015453,9.31763601341247,10.7570350378704
"Mix",114.9,0,7.86606307061338,9.31740457008758,10.7582891894771
"Mix",115,0,7.86290681123113,9.31708497641085,10.7597801999667
"Mix",115.1,0,7.85999957915781,9.31693697350817,10.7621333352779
"Mix",115.2,0,7.85767811371672,9.31695708339613,10.7637721839444
"Mix",115.3,0,7.85553332602814,9.31644064690176,10.7659792727406
"Mix",115.4,0,7.85233749052757,9.31643392194217,10.7679158263002
"Mix",115.5,0,7.84972336990946,9.31641294571044,10.7703384816004
"Mix",115.6,0,7.84625273777049,9.31624296393106,10.7711463678021
"Mix",115.7,0,7.84464529834818,9.31580327165977,10.7732463355888
"Mix",115.8,0,7.84201301272198,9.31520265776923,10.7763316898393
"Mix",115.9,0,7.84005176201857,9.31518088108295,10.7784001208038
"Mix",116,0,7.83779677404584,9.31503155805941,10.7804400666283
"Mix",116.1,0,7.8352047541053,9.31452085983692,10.7819444197274
"Mix",116.2,0,7.8333049080191,9.31408366395174,10.7834726528064
"Mix",116.3,0,7.83151512059007,9.3135809610807,10.7859208443894
"Mix",116.4,0,7.82924358100065,9.31344891973337,10.7883071130146
"Mix",116.5,0,7.82640843978922,9.31328930454444,10.7894753233292
"Mix",116.6,0,7.82453700249456,9.31296592978653,10.7919417015995
"Mix",116.7,0,7.82275710519548,9.31266828157863,10.7945550374589
"Mix",116.8,0,7.82096815680976,9.31251860507479,10.7966215264878
"Mix",116.9,0,7.81862315717502,9.31233738441088,10.796701158556
"Mix",117,0,7.8167092124822,9.31174891417578,10.7983420025405
"Mix",117.1,0,7.81390539605126,9.31150163511993,10.8001875118876
"Mix",117.2,0,7.81125216289335,9.31141298045515,10.8022194150339
"Mix",117.3,0,7.80907135998902,9.31114314527268,10.8040780940392
"Mix",117.4,0,7.8068905570847,9.31050110354326,10.8061320175974
"Mix",117.5,0,7.80386519906948,9.31008898645073,10.8080867226074
"Mix",117.6,0,7.80182791266799,9.30958679959785,10.8100414276173
"Mix",117.7,0,7.79863768920468,9.30932223883162,10.8123460793581
"Mix",117.8,0,7.79662665312066,9.30928743434282,10.8133962724074
"Mix",117.9,0,7.79497116942636,9.30902126102845,10.8147110737533
"Mix",118,0,7.79294400826914,9.30858625389498,10.8164408728369
"Mix",118.1,0,7.79086347276724,9.30807313676149,10.8176816477368
"Mix",118.2,0,7.78754813864182,9.30766303980705,10.8189165252796
"Mix",118.3,0,7.78450045395822,9.30723033772004,10.8205796703679
"Mix",118.4,0,7.78198149326168,9.30687336987938,10.8215900724413
"Mix",118.5,0,7.77953906651209,9.30669101655812,10.8230734217186
"Mix",118.6,0,7.77717170990964,9.30690733667215,10.8253898621548
"Mix",118.7,0,7.77453857575839,9.30653189214991,10.8271859615784
"Mix",118.8,0,7.77181835834778,9.30595683174723,10.8277980658472
"Mix",118.9,0,7.77034717071354,9.3057530060899,10.8284040386254
"Mix",119,0,7.76769278722905,9.30524565347543,10.8300419723738
"Mix",119.1,0,7.76550289945844,9.30490945994541,10.8317009721258
"Mix",119.2,0,7.76322607581891,9.30454280292707,10.8348234980307
"Mix",119.3,0,7.76115021816064,9.30470519887443,10.8370586994061
"Mix",119.4,0,7.75907436050238,9.30420368828092,10.8385615359365
"Mix",119.5,0,7.75699850284411,9.30367002769249,10.8399379740404
"Mix",119.6,0,7.75467256611456,9.30325983624274,10.8415809550418
"Mix",119.7,0,7.752584024042,9.3028021368744,10.8427678354671
"Mix",119.8,0,7.75004956406721,9.30228163941553,10.8436769358124
"Mix",119.9,0,7.74784846371967,9.30184559772177,10.8456249782061
"Mix",120,0,7.74485921477628,9.3018883398907,10.8466847983251
"Mix",120.1,0,7.74178797499469,9.30153082166043,10.8485914120945
"Mix",120.2,0,7.73949340379196,9.30133993750641,10.8499499693981
"Mix",120.3,0,7.7372862466551,9.30085101988955,10.8519870018074
"Mix",120.4,0,7.73508359749045,9.30056332489523,10.8531174477191
"Mix",120.5,0,7.73219525805064,9.29989215527995,10.8547872503013
"Mix",120.6,0,7.72963921561135,9.2994829085565,10.856499888667
"Mix",120.7,0,7.72752377927668,9.29900362157531,10.8573382716193
"Mix",120.8,0,7.72569639363739,9.29879437021946,10.8587663786254
"Mix",120.9,0,7.72287683790921,9.29865865855191,10.8598385818289
"Mix",121,0,7.71978411342356,9.29817747158902,10.8614297692809
"Mix",121.1,0,7.71809881747746,9.29757399713842,10.8623911486141
"Mix",121.2,0,7.71629829486536,9.29733337863029,10.8650102370992
"Mix",121.3,0,7.71433289497854,9.29727512643792,10.8665940585105
"Mix",121.4,0,7.71172419368198,9.29694328029694,10.8679971868398
"Mix",121.5,0,7.70793573827663,9.29615355097101,10.870012741614
"Mix",121.6,0,7.70539897125301,9.29577981497554,10.8714732067366
"Mix",121.7,0,7.70293383905111,9.29534326723551,10.8729254421267
"Mix",121.8,0,7.70074640509955,9.29476912368984,10.8740129377277
"Mix",121.9,0,7.69849158651713,9.29421713731701,10.8750095155616
"Mix",122,0,7.69619289060881,9.29378916613013,10.8767822064109
"Mix",122.1,0,7.69268297670556,9.29333344635345,10.8778456597333
"Mix",122.2,0,7.69014840322206,9.29265063910452,10.8802086399608
"Mix",122.3,0,7.6875887046282,9.29229249297905,10.8816655794988
"Mix",122.4,0,7.68505651960765,9.29222294822609,10.8831054800851
"Mix",122.5,0,7.6825268215144,9.29150121999687,10.8847562857537
"Mix",122.6,0,7.68016387085821,9.29066835052474,10.8868581117466
"Mix",122.7,0,7.67850575562786,9.29007983949944,10.889086163532
"Mix",122.8,0,7.67596863011318,9.2893766736001,10.8900464995954
"Mix",122.9,0,7.67381779133821,9.28916964858109,10.8914527695769
"Mix",123,0,7.67100044995193,9.2886846571894,10.8937150415578
"Mix",123.1,0,7.66860725932183,9.28781930642325,10.8947829142927
"Mix",123.2,0,7.66587748610557,9.28740000172293,10.8975481100412
"Mix",123.3,0,7.6635954510685,9.28679043001621,10.8994862829451
"Mix",123.4,0,7.6605038778043,9.28645257616558,10.9015136729574
"Mix",123.5,0,7.6580703843057,9.2860319666405,10.9033874971509
"Mix",123.6,0,7.65645978938732,9.28574352364192,10.9056192119209
"Mix",123.7,0,7.65449382299398,9.28563828950219,10.9075133491288
"Mix",123.8,0,7.65132858556218,9.28573684583465,10.90958154772
"Mix",123.9,0,7.64866848551944,9.28531639058512,10.9115920346547
"Mix",124,0,7.64619068346252,9.28464274983065,10.9137716853711
"Mix",124.1,0,7.64390163746748,9.28447418554655,10.9154386083282
"Mix",124.2,0,7.64194571835759,9.28419202264067,10.9165475603612
"Mix",124.3,0,7.63943988016928,9.28354924392574,10.9181234856486
"Mix",124.4,0,7.63648238111938,9.28312856847258,10.9197796876399
"Mix",124.5,0,7.63406531696968,9.28272762585499,10.921587563566
"Mix",124.6,0,7.63118223971542,9.28241795287264,10.9234153642328
"Mix",124.7,0,7.62967918735341,9.2821343533763,10.925786866346
"Mix",124.8,0,7.62714190981845,9.28163635067569,10.9267903750211
"Mix",124.9,0,7.62523637215515,9.28106907884777,10.9281006961307
"Mix",125,0,7.62338920415942,9.28081064467717,10.92942280106
"Mix",125.1,0,7.62141475526522,9.28061879847042,10.9303272163456
"Mix",125.2,0,7.6188436130888,9.28003744128234,10.9317779631835
"Mix",125.3,0,7.61625043954535,9.27962913012279,10.9341596253064
"Mix",125.4,0,7.61459773744239,9.27928914070896,10.9360797662513
"Mix",125.5,0,7.61291923247982,9.27933432824864,10.9372651279172
"Mix",125.6,0,7.61005241399646,9.27875212342655,10.9384504895831
"Mix",125.7,0,7.60676043784402,9.27835020631322,10.9396913140684
"Mix",125.8,0,7.6032936708074,9.27800980252657,10.9410540226477
"Mix",125.9,0,7.60012700097592,9.27757866290994,10.942416731227
"Mix",126,0,7.59708100429726,9.27723223216265,10.9433839378864
"Mix",126.1,0,7.59396575363,9.27705540322746,10.9448330249456
"Mix",126.2,0,7.59240425781195,9.27652501368195,10.9462823328274
"Mix",126.3,0,7.59070819428964,9.27673733432717,10.9477361784
"Mix",126.4,0,7.58752476295145,9.27646241038045,10.9491869252379
"Mix",126.5,0,7.58449350859705,9.27633290742004,10.9506559159684
"Mix",126.6,0,7.58034785036807,9.27616132382965,10.9521057021661
"Mix",126.7,0,7.57781761625614,9.27601515952383,10.9535535537199
"Mix",126.8,0,7.57567010528224,9.27590277999159,10.9560121766093
"Mix",126.9,0,7.57276190308713,9.27571407857021,10.9580601107384
"Mix",127,0,7.5700662128177,9.27530383861252,10.9609049430259
"Mix",127.1,0,7.56911985705101,9.27499450038709,10.96376187792
"Mix",127.2,0,7.56598214870836,9.27464582034904,10.9663382719799
"Mix",127.3,0,7.56410388596736,9.27474872844457,10.9684497083534
"Mix",127.4,0,7.56221820581695,9.27444703228033,10.9697231037912
"Mix",127.5,0,7.55952754808382,9.27382188353094,10.9721502163367
"Mix",127.6,0,7.55669613719331,9.27322011128087,10.9750652618004
"Mix",127.7,0,7.55493969983287,9.2727910896254,10.9767628137443
"Mix",127.8,0,7.55208866811818,9.27249870275848,10.9773609152844
"Mix",127.9,0,7.54889921678169,9.27231001670298,10.9785670864814
"Mix",128,0,7.5456990232352,9.27172723645811,10.9796738968845
"Mix",128.1,0,7.54302351685922,9.27148498552671,10.9813181495996
"Mix",128.2,0,7.540626033843,9.27128464734421,10.9829624023147
"Mix",128.3,0,7.53817420764334,9.27111878990707,10.9851168640836
"Mix",128.4,0,7.5361300007752,9.2706734149583,10.9874507021325
"Mix",128.5,0,7.53384482895803,9.26970253372764,10.9893626542149
"Mix",128.6,0,7.53121192295035,9.26942969698498,10.9914881503891
"Mix",128.7,0,7.52978629914284,9.26971806498851,10.9940181431168
"Mix",128.8,0,7.52654986529112,9.2691049600587,10.9963809773604
"Mix",128.9,0,7.5235575796277,9.26892662453223,10.9977853115714
"Mix",129,0,7.52145399753946,9.26828112869911,10.9991708375612
"Mix",129.1,0,7.51947919252994,9.26776313497987,11.0016081508345
"Mix",129.2,0,7.51689475581265,9.26759161687021,11.0040612077463
"Mix",129.3,0,7.51425013617656,9.26713691220984,11.0054142652323
"Mix",129.4,0,7.51078768653686,9.26672752936375,11.0067467757134
"Mix",129.5,0,7.50858041025096,9.26601179622768,11.0080809824478
"Mix",129.6,0,7.50513533139006,9.26566698590162,11.0094173043521
"Mix",129.7,0,7.50261434385591,9.2653989670484,11.0114110360038
"Mix",129.8,0,7.50013419501452,9.2652627795802,11.0130637524353
"Mix",129.9,0,7.49736500093303,9.26488751785684,11.015775123182
"Mix",130,0,7.4950561467327,9.26478047794022,11.0178863895649
"Mix",130.1,0,7.4928406277677,9.26454087494442,11.02044644646
"Mix",130.2,0,7.49035823262454,9.26436683205969,11.0219034338116
"Mix",130.3,0,7.48731736210465,9.26361812884981,11.0232962823077
"Mix",130.4,0,7.48441993319357,9.26341758978951,11.0247715738178
"Mix",130.5,0,7.48191481873562,9.26316960461954,11.026267519862
"Mix",130.6,0,7.47954401276458,9.26289466088925,11.0281690587966
"Mix",130.7,0,7.47639811336079,9.26260253153786,11.0300629319986
"Mix",130.8,0,7.47346113229508,9.26239447330912,11.0324559305538
"Mix",130.9,0,7.47137746161521,9.26224541183877,11.0344715957498
"Mix",131,0,7.46832261916899,9.26170138496444,11.0359577903533
"Mix",131.1,0,7.46526777672277,9.26111238965523,11.0369877894757
"Mix",131.2,0,7.46259384440717,9.26065562861704,11.0391229580803
"Mix",131.3,0,7.45994424491635,9.26086812001849,11.0413517247212
"Mix",131.4,0,7.45731603585508,9.26060006014901,11.0438894306422
"Mix",131.5,0,7.45448395095379,9.26030572804003,11.0469733597549
"Mix",131.6,0,7.45110902399486,9.26012247446303,11.0486383140282
"Mix",131.7,0,7.4485873732799,9.25974035651459,11.0502166266333
"Mix",131.8,0,7.44602463604588,9.25938603204086,11.0518944928965
"Mix",131.9,0,7.44367549856858,9.25900831630405,11.0531915853156
"Mix",132,0,7.44114927374299,9.25894940124549,11.0549770420122
"Mix",132.1,0,7.4388477108613,9.25838740122981,11.056677680551
"Mix",132.2,0,7.43621446713228,9.25810828442215,11.0583695801226
"Mix",132.3,0,7.43416706843258,9.25741387004963,11.0601964318971
"Mix",132.4,0,7.4321131201345,9.25691555721036,11.0620093805956
"Mix",132.5,0,7.42966669088669,9.25669960403335,11.0639460788465
"Mix",132.6,0,7.42672345934145,9.25612866939756,11.0651781225132
"Mix",132.7,0,7.42395253279695,9.25562037259283,11.0669915520788
"Mix",132.8,0,7.42088830240617,9.25513994516728,11.0696182940993
"Mix",132.9,0,7.41813601186313,9.25446493975383,11.0715081900978
"Mix",133,0,7.41523094097251,9.25423433247523,11.0737100185613
"Mix",133.1,0,7.41269679079548,9.25339899684521,11.0759452650079
"Mix",133.2,0,7.41003865632425,9.25297616957272,11.0785964536788
"Mix",133.3,0,7.40799737109431,9.25253836285698,11.080869044781
"Mix",133.4,0,7.40558394203024,9.25190900729322,11.0841447364274
"Mix",133.5,0,7.40288825562533,9.25163963907477,11.0871249379749
"Mix",133.6,0,7.40004417664089,9.25140656832241,11.088422423863
"Mix",133.7,0,7.39791296454335,9.25138648228012,11.0921043253655
"Mix",133.8,0,7.3946059368291,9.25081193774933,11.0945129305856
"Mix",133.9,0,7.39218678904178,9.25063351972905,11.0969184033704
"Mix",134,0,7.3894744329141,9.25064264086237,11.0987857183425
"Mix",134.1,0,7.3867457289034,9.25041401415816,11.1009726595629
"Mix",134.2,0,7.38414196765502,9.25008574816395,11.1030447267561
"Mix",134.3,0,7.38092509785185,9.24953689163791,11.1052049940835
"Mix",134.4,0,7.37820732126235,9.24967360203426,11.1073499143086
"Mix",134.5,0,7.37570279435532,9.24992295604912,11.1094678563704
"Mix",134.6,0,7.37287524205909,9.2497136467779,11.1115559413803
"Mix",134.7,0,7.37052891918835,9.24938457698858,11.1129670580592
"Mix",134.8,0,7.36760036217838,9.24902879120802,11.1140155055204
"Mix",134.9,0,7.3649446367158,9.24866861202575,11.1162814627009
"Mix",135,0,7.36231575631418,9.24835413701055,11.1184915354319
"Mix",135.1,0,7.35967772180311,9.2477782690069,11.1201617572577
"Mix",135.2,0,7.35704037171156,9.24744369894908,11.1218716338974
"Mix",135.3,0,7.35437517223468,9.24686525436217,11.1231901083381
"Mix",135.4,0,7.35173591680214,9.24654143829113,11.1244899328916
"Mix",135.5,0,7.3488511063251,9.24624499975925,11.1262795614225
"Mix",135.6,0,7.34629713072216,9.24608766883285,11.1283361282685
"Mix",135.7,0,7.34339580077655,9.24562201250643,11.1303926951144
"Mix",135.8,0,7.3405417773213,9.24538106005503,11.1319875691103
"Mix",135.9,0,7.33830794426384,9.24491489026049,11.1343386274061
"Mix",136,0,7.33588075476072,9.24467030338602,11.1368946952613
"Mix",136.1,0,7.33272433153668,9.24449526916301,11.139244815702
"Mix",136.2,0,7.33061641183402,9.24407086662251,11.1417690189369
"Mix",136.3,0,7.32797138586223,9.24386924086926,11.142953156713
"Mix",136.4,0,7.32532635989044,9.24345921294241,11.1460445174577
